title,id,url,HITId,WorkerId0,WorkerId1,WorkerId2,AssignmentStatus0,AssignmentStatus1,AssignmentStatus2,labels0,labels1,labels2,labels_enriched0,labels_enriched1,labels_enriched2,labels_enriched_majority
Jakub Szmatuła.jpg,48859746,https://upload.wikimedia.org/wikipedia/commons/5/55/Jakub_Szmatu%C5%82a.jpg,3GL25Y685I5NOX3FT3JLQL7K3LJMXZ,A30BAJLN5MMDPP,A3ATSR1NVX851J,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Sports'},"{'Sports', 'People'}","{'Sports', 'People'}","{'Sports', 'Society'}","{'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}"
Bozi dar hangar12.JPG,30741143,https://upload.wikimedia.org/wikipedia/commons/7/71/Bozi_dar_hangar12.JPG,3GL25Y685I5NOX3FT3JLQL7K3LJMXZ,A30BAJLN5MMDPP,A3ATSR1NVX851J,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Places'},"{'Landscapes', 'Places'}","{'Transportation', 'Architecture', 'Places'}",{'Places'},"{'Landscapes', 'Places'}","{'Transportation', 'Architecture', 'Places', 'Society'}",{'Places'}
Layer-masks1.jpg,1294927,https://upload.wikimedia.org/wikipedia/commons/6/69/Layer-masks1.jpg,3GL25Y685I5NOX3FT3JLQL7K3LJMXZ,A30BAJLN5MMDPP,A3ATSR1NVX851J,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'None'},{'None'},{'None'},set(),set(),set(),set()
CHDMester.png,77914484,https://upload.wikimedia.org/wikipedia/commons/b/bf/CHDMester.png,3HEA4ZVWWSXGE7YZVYJ4H05EORJ55I,A2ATW4LCE9V0CF,A2MTOSH583K270,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'None'},{'Chemistry'},"{'Chemistry', 'Diagrams'}",set(),"{'Chemistry', 'STEM'}","{'Chemistry', 'STEM', 'Diagrams'}","{'Chemistry', 'STEM'}"
"Battersea Central Library - line drawing, 1888 (retouched).png",78502036,https://upload.wikimedia.org/wikipedia/commons/5/52/Battersea_Central_Library_-_line_drawing%2C_1888_%28retouched%29.png,3HEA4ZVWWSXGE7YZVYJ4H05EORJ55I,A2ATW4LCE9V0CF,A2MTOSH583K270,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'Technology & Engineering'},{'Art'},"{'History', 'Architecture', 'Places'}","{'STEM', 'Technology & Engineering'}","{'Art', 'Culture'}","{'Culture', 'History', 'Architecture', 'Places'}",{'Culture'}
Хозяйка Замка - доктор Ольга Богомолец..jpg,19789490,https://upload.wikimedia.org/wikipedia/commons/4/4f/%D0%A5%D0%BE%D0%B7%D1%8F%D0%B9%D0%BA%D0%B0_%D0%97%D0%B0%D0%BC%D0%BA%D0%B0_-_%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0_%D0%91%D0%BE%D0%B3%D0%BE%D0%BC%D0%BE%D0%BB%D0%B5%D1%86..jpg,3HEA4ZVWWSXGE7YZVYJ4H05EORJ55I,A2ATW4LCE9V0CF,A2MTOSH583K270,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'Events'},{'People'},"{'People', 'Architecture', 'Places'}","{'Events', 'Society'}","{'People', 'Society'}","{'People', 'Architecture', 'Places', 'Society'}","{'People', 'Society'}"
0489jfLa Fortuna College Cabanatuanfvf 10.JPG,40501425,https://upload.wikimedia.org/wikipedia/commons/c/c5/0489jfLa_Fortuna_College_Cabanatuanfvf_10.JPG,3HEA4ZVWWSXGE7YZVYJ4H05EORJ55I,A2ATW4LCE9V0CF,A2MTOSH583K270,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'Technology & Engineering'},{'Architecture'},"{'Architecture', 'Places'}","{'STEM', 'Technology & Engineering'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
Breitkopf 1850 Liszt Consolations S.172 5 intro.png,54702592,https://upload.wikimedia.org/wikipedia/commons/f/f5/Breitkopf_1850_Liszt_Consolations_S.172_5_intro.png,3HEA4ZVWWSXGE7YZVYJ4H05EORJ55I,A2ATW4LCE9V0CF,A2MTOSH583K270,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'Music'},{'Music'},{'Music'},"{'Culture', 'Music'}","{'Culture', 'Music'}","{'Culture', 'Music'}","{'Culture', 'Music'}"
Isaac Berzin.jpg,33519354,https://upload.wikimedia.org/wikipedia/commons/4/4d/Isaac_Berzin.jpg,3HEA4ZVWWSXGE7YZVYJ4H05EORJ55I,A2ATW4LCE9V0CF,A2MTOSH583K270,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'People'},{'People'},{'People'},"{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
Kobzars Kravchenko Dremchenko.jpg,794260,https://upload.wikimedia.org/wikipedia/commons/c/cf/Kobzars_Kravchenko_Dremchenko.jpg,3HEA4ZVWWSXGE7YZVYJ4H05EORJ55I,A2ATW4LCE9V0CF,A2MTOSH583K270,A3PRQ2GSU42718,Submitted,Submitted,Submitted,"{'Art', 'Music'}",{'Music'},{'Music'},"{'Art', 'Culture', 'Music'}","{'Culture', 'Music'}","{'Culture', 'Music'}","{'Culture', 'Music'}"
Merchant Marine memorial from Trinity Square Gardens (06).JPG,45695578,https://upload.wikimedia.org/wikipedia/commons/4/46/Merchant_Marine_memorial_from_Trinity_Square_Gardens_%2806%29.JPG,3HEA4ZVWWSXGE7YZVYJ4H05EORJ55I,A2ATW4LCE9V0CF,A2MTOSH583K270,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'None'},{'Monuments & Memorials'},"{'Landscapes', 'Places'}",set(),"{'Monuments & Memorials', 'Places'}","{'Landscapes', 'Places'}",{'Places'}
Jürgen Caro.jpg,83658839,https://upload.wikimedia.org/wikipedia/commons/d/d3/J%C3%BCrgen_Caro.jpg,3HEA4ZVWWSXGE7YZVYJ4H05EORJ55I,A2ATW4LCE9V0CF,A2MTOSH583K270,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'Technology & Engineering'},{'People'},"{'People', 'Technology & Engineering'}","{'STEM', 'Technology & Engineering'}","{'People', 'Society'}","{'STEM', 'People', 'Technology & Engineering', 'Society'}","{'STEM', 'Society', 'Technology & Engineering', 'People'}"
Tarvos discovery.gif,10815534,https://upload.wikimedia.org/wikipedia/commons/a/a3/Tarvos_discovery.gif,3HEA4ZVWWSXGE7YZVYJ4H05EORJ55I,A2ATW4LCE9V0CF,A2MTOSH583K270,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'Space'},{'Space'},{'Space'},"{'STEM', 'Space'}","{'STEM', 'Space'}","{'STEM', 'Space'}","{'STEM', 'Space'}"
Barnard crater AS15-95-12985.jpg,82898601,https://upload.wikimedia.org/wikipedia/commons/3/30/Barnard_crater_AS15-95-12985.jpg,3IKDQS3DRTBDPG2THSP6KFFTLUBICD,A1FKSSZILMRAE8,A32OTBQ9Y8ZJUP,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Space'},{'Space'},{'Space'},"{'STEM', 'Space'}","{'STEM', 'Space'}","{'STEM', 'Space'}","{'STEM', 'Space'}"
Urkullu lehendakaria 1.jpg,24334575,https://upload.wikimedia.org/wikipedia/commons/6/6e/Urkullu_lehendakaria_1.jpg,3IKDQS3DRTBDPG2THSP6KFFTLUBICD,A1FKSSZILMRAE8,A32OTBQ9Y8ZJUP,A33I0A28TLIR6J,Submitted,Submitted,Submitted,"{'Events', 'People'}",{'Politics'},"{'People', 'Politics'}","{'Events', 'People', 'Society'}","{'Society', 'Politics'}","{'People', 'Politics', 'Society'}","{'People', 'Politics', 'Society'}"
"Caldwell, Idaho public pool.jpg",39069456,https://upload.wikimedia.org/wikipedia/commons/e/e6/Caldwell%2C_Idaho_public_pool.jpg,3IKDQS3DRTBDPG2THSP6KFFTLUBICD,A1FKSSZILMRAE8,A32OTBQ9Y8ZJUP,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Places'},{'None'},{'Places'},{'Places'},set(),{'Places'},{'Places'}
MEP transparent von PVC.png,67103695,https://upload.wikimedia.org/wikipedia/commons/9/9f/MEP_transparent_von_PVC.png,3IKDQS3DRTBDPG2THSP6KFFTLUBICD,A1FKSSZILMRAE8,A32OTBQ9Y8ZJUP,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Chemistry'},{'Diagrams'},{'None'},"{'Chemistry', 'STEM'}","{'STEM', 'Diagrams'}",set(),{'STEM'}
"Stab Protective Body Armor, Concealable (CSPBA).jpg",9545033,https://upload.wikimedia.org/wikipedia/commons/3/3d/Stab_Protective_Body_Armor%2C_Concealable_%28CSPBA%29.jpg,3IKDQS3DRTBDPG2THSP6KFFTLUBICD,A1FKSSZILMRAE8,A32OTBQ9Y8ZJUP,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'People'},{'People'},{'People'},"{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
"Caputh, Ex-Bahnhof.jpg",10010541,https://upload.wikimedia.org/wikipedia/commons/a/a1/Caputh%2C_Ex-Bahnhof.jpg,3IKDQS3DRTBDPG2THSP6KFFTLUBICD,A1FKSSZILMRAE8,A32OTBQ9Y8ZJUP,A33I0A28TLIR6J,Submitted,Submitted,Submitted,"{'Architecture', 'Places'}",{'Monuments & Memorials'},{'Architecture'},"{'Architecture', 'Places'}","{'Monuments & Memorials', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
1st Aero Squadron Curtiss R-2 No 71.jpg,25427121,https://upload.wikimedia.org/wikipedia/commons/b/be/1st_Aero_Squadron_Curtiss_R-2_No_71.jpg,3IKDQS3DRTBDPG2THSP6KFFTLUBICD,A1FKSSZILMRAE8,A32OTBQ9Y8ZJUP,A33I0A28TLIR6J,Submitted,Submitted,Submitted,"{'History', 'Technology & Engineering'}",{'Technology & Engineering'},{'Technology & Engineering'},"{'Culture', 'STEM', 'History', 'Technology & Engineering'}","{'STEM', 'Technology & Engineering'}","{'STEM', 'Technology & Engineering'}","{'STEM', 'Technology & Engineering'}"
NGC 0492 SDSS.jpg,47321134,https://upload.wikimedia.org/wikipedia/commons/2/2e/NGC_0492_SDSS.jpg,3IKDQS3DRTBDPG2THSP6KFFTLUBICD,A1FKSSZILMRAE8,A32OTBQ9Y8ZJUP,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Space'},{'Space'},{'Space'},"{'STEM', 'Space'}","{'STEM', 'Space'}","{'STEM', 'Space'}","{'STEM', 'Space'}"
Lockier Burges.png,577918,https://upload.wikimedia.org/wikipedia/commons/8/83/Lockier_Burges.png,3IKDQS3DRTBDPG2THSP6KFFTLUBICD,A1FKSSZILMRAE8,A32OTBQ9Y8ZJUP,A33I0A28TLIR6J,Submitted,Submitted,Submitted,"{'People', 'History'}",{'History'},{'People'},"{'Culture', 'People', 'History', 'Society'}","{'Culture', 'History'}","{'People', 'Society'}","{'Culture', 'People', 'History', 'Society'}"
MITSUBISHI PROUDIA BY51 01.png,25617183,https://upload.wikimedia.org/wikipedia/commons/7/75/MITSUBISHI_PROUDIA_BY51_01.png,3IKDQS3DRTBDPG2THSP6KFFTLUBICD,A1FKSSZILMRAE8,A32OTBQ9Y8ZJUP,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Technology & Engineering'},{'Transportation'},{'Transportation'},"{'STEM', 'Technology & Engineering'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}"
100 Kupon Ruble Reverse.png,17544449,https://upload.wikimedia.org/wikipedia/commons/8/88/100_Kupon_Ruble_Reverse.png,3IKMEYR0MB6RXT0FK2LCLILK17NK2H,A1FKSSZILMRAE8,A3ATSR1NVX851J,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'History'},{'Art'},"{'Architecture', 'Places'}","{'Culture', 'History'}","{'Art', 'Culture'}","{'Architecture', 'Places'}",{'Culture'}
The Mears News August 7th 1914.jpg,36694998,https://upload.wikimedia.org/wikipedia/commons/3/3d/The_Mears_News_August_7th_1914.jpg,3IKMEYR0MB6RXT0FK2LCLILK17NK2H,A1FKSSZILMRAE8,A3ATSR1NVX851J,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'History'},{'Literature'},"{'Events', 'History'}","{'Culture', 'History'}","{'Culture', 'Literature'}","{'Events', 'Culture', 'History', 'Society'}","{'Culture', 'History'}"
"Lansing, Michigan Grand Tower.jpg",10664273,https://upload.wikimedia.org/wikipedia/commons/a/a7/Lansing%2C_Michigan_Grand_Tower.jpg,3IKMEYR0MB6RXT0FK2LCLILK17NK2H,A1FKSSZILMRAE8,A3ATSR1NVX851J,A3PRQ2GSU42718,Submitted,Submitted,Submitted,"{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
Ti36x-solar-rev2004.png,1217789,https://upload.wikimedia.org/wikipedia/commons/a/ac/Ti36x-solar-rev2004.png,3IKMEYR0MB6RXT0FK2LCLILK17NK2H,A1FKSSZILMRAE8,A3ATSR1NVX851J,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'Technology & Engineering'},{'Mathematics'},"{'Mathematics', 'Technology & Engineering'}","{'STEM', 'Technology & Engineering'}","{'STEM', 'Mathematics'}","{'STEM', 'Mathematics', 'Technology & Engineering'}","{'STEM', 'Mathematics', 'Technology & Engineering'}"
Downs.jpeg,23231599,https://upload.wikimedia.org/wikipedia/commons/9/96/Downs.jpeg,3IKMEYR0MB6RXT0FK2LCLILK17NK2H,A1FKSSZILMRAE8,A3ATSR1NVX851J,A3PRQ2GSU42718,Submitted,Submitted,Submitted,"{'Events', 'Sports', 'People'}","{'Events', 'Sports', 'People'}","{'Events', 'Sports', 'People'}","{'Events', 'Sports', 'People', 'Society'}","{'Events', 'Sports', 'People', 'Society'}","{'Events', 'Sports', 'People', 'Society'}","{'Events', 'Sports', 'People', 'Society'}"
Paulus Hook Monument Jersey City July 2020 001.jpg,92753823,https://upload.wikimedia.org/wikipedia/commons/4/4b/Paulus_Hook_Monument_Jersey_City_July_2020_001.jpg,3IKMEYR0MB6RXT0FK2LCLILK17NK2H,A1FKSSZILMRAE8,A3ATSR1NVX851J,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'Places'},{'Monuments & Memorials'},"{'Monuments & Memorials', 'Places'}",{'Places'},"{'Monuments & Memorials', 'Places'}","{'Monuments & Memorials', 'Places'}","{'Monuments & Memorials', 'Places'}"
AWM AWM E03183 peronne.jpg,3057656,https://upload.wikimedia.org/wikipedia/commons/1/1c/AWM_AWM_E03183_peronne.jpg,3IKMEYR0MB6RXT0FK2LCLILK17NK2H,A1FKSSZILMRAE8,A3ATSR1NVX851J,A3PRQ2GSU42718,Submitted,Submitted,Submitted,"{'People', 'History', 'Places'}",{'History'},"{'Events', 'People', 'History'}","{'Culture', 'Society', 'People', 'History', 'Places'}","{'Culture', 'History'}","{'Culture', 'Society', 'Events', 'People', 'History'}","{'Culture', 'People', 'History', 'Society'}"
Kayodot3.jpg,4628828,https://upload.wikimedia.org/wikipedia/commons/8/86/Kayodot3.jpg,3IKMEYR0MB6RXT0FK2LCLILK17NK2H,A1FKSSZILMRAE8,A3ATSR1NVX851J,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'None'},{'None'},{'None'},set(),set(),set(),set()
20180926 UCI Road World Championships Innsbruck Men's ITT Patrick Bevin 850 9792.jpg,73092863,https://upload.wikimedia.org/wikipedia/commons/7/7c/20180926_UCI_Road_World_Championships_Innsbruck_Men%27s_ITT_Patrick_Bevin_850_9792.jpg,3IKMEYR0MB6RXT0FK2LCLILK17NK2H,A1FKSSZILMRAE8,A3ATSR1NVX851J,A3PRQ2GSU42718,Submitted,Submitted,Submitted,"{'Sports', 'People'}",{'People'},"{'Events', 'Sports', 'People'}","{'Sports', 'People', 'Society'}","{'People', 'Society'}","{'Events', 'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}"
Steve Mackwell.jpg,61774587,https://upload.wikimedia.org/wikipedia/commons/c/c5/Steve_Mackwell.jpg,3IKMEYR0MB6RXT0FK2LCLILK17NK2H,A1FKSSZILMRAE8,A3ATSR1NVX851J,A3PRQ2GSU42718,Submitted,Submitted,Submitted,{'People'},{'People'},{'People'},"{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
Orthodox Celts u Banja Luci.jpg,4382239,https://upload.wikimedia.org/wikipedia/commons/5/56/Orthodox_Celts_u_Banja_Luci.jpg,3JGHED38FS2T3ZM2UT3YQHH3A2I7YF,A2CVXA3409Y8NB,A2KH9SC6A8VQXZ,A33I0A28TLIR6J,Submitted,Submitted,Submitted,"{'Events', 'Music'}","{'Events', 'Music'}",{'Music'},"{'Events', 'Culture', 'Music', 'Society'}","{'Events', 'Culture', 'Music', 'Society'}","{'Culture', 'Music'}","{'Events', 'Culture', 'Music', 'Society'}"
"École de la rue Louis Pasteur Avignon, plaque by JM Rosier.JPG",4643064,https://upload.wikimedia.org/wikipedia/commons/9/90/%C3%89cole_de_la_rue_Louis_Pasteur_Avignon%2C_plaque_by_JM_Rosier.JPG,3JGHED38FS2T3ZM2UT3YQHH3A2I7YF,A2CVXA3409Y8NB,A2KH9SC6A8VQXZ,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Monuments & Memorials'},{'History'},{'Monuments & Memorials'},"{'Monuments & Memorials', 'Places'}","{'Culture', 'History'}","{'Monuments & Memorials', 'Places'}","{'Monuments & Memorials', 'Places'}"
DesulfMech4.png,10671617,https://upload.wikimedia.org/wikipedia/commons/e/e4/DesulfMech4.png,3JGHED38FS2T3ZM2UT3YQHH3A2I7YF,A2CVXA3409Y8NB,A2KH9SC6A8VQXZ,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Chemistry'},{'Chemistry'},{'Chemistry'},"{'Chemistry', 'STEM'}","{'Chemistry', 'STEM'}","{'Chemistry', 'STEM'}","{'Chemistry', 'STEM'}"
"October 23, 1962- President Kennedy signs Proclamation 3504, authorizing the naval quarantine of Cuba.jpg",2223074,https://upload.wikimedia.org/wikipedia/commons/d/df/October_23%2C_1962-_President_Kennedy_signs_Proclamation_3504%2C_authorizing_the_naval_quarantine_of_Cuba.jpg,3JGHED38FS2T3ZM2UT3YQHH3A2I7YF,A2CVXA3409Y8NB,A2KH9SC6A8VQXZ,A33I0A28TLIR6J,Submitted,Submitted,Submitted,"{'People', 'Politics'}",{'Technology & Engineering'},"{'People', 'Politics'}","{'People', 'Politics', 'Society'}","{'STEM', 'Technology & Engineering'}","{'People', 'Politics', 'Society'}","{'People', 'Society', 'Politics'}"
Grafton Bridge Being Finished.jpg,2470625,https://upload.wikimedia.org/wikipedia/commons/7/79/Grafton_Bridge_Being_Finished.jpg,3JGHED38FS2T3ZM2UT3YQHH3A2I7YF,A2CVXA3409Y8NB,A2KH9SC6A8VQXZ,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Places'},"{'Transportation', 'History', 'Architecture', 'Technology & Engineering'}",{'Landscapes'},{'Places'},"{'Transportation', 'Culture', 'Architecture', 'Places', 'Society', 'STEM', 'History', 'Technology & Engineering'}","{'Landscapes', 'Places'}",{'Places'}
Stockbridge Apartment Building.jpg,7378729,https://upload.wikimedia.org/wikipedia/commons/7/77/Stockbridge_Apartment_Building.jpg,3JGHED38FS2T3ZM2UT3YQHH3A2I7YF,A2CVXA3409Y8NB,A2KH9SC6A8VQXZ,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Architecture'},"{'Architecture', 'Technology & Engineering'}",{'Architecture'},"{'Architecture', 'Places'}","{'STEM', 'Technology & Engineering', 'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
Latte 025.jpg,25066455,https://upload.wikimedia.org/wikipedia/commons/a/a6/Latte_025.jpg,3JGHED38FS2T3ZM2UT3YQHH3A2I7YF,A2CVXA3409Y8NB,A2KH9SC6A8VQXZ,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Food'},"{'Food', 'Medicine & Health'}",{'Food'},"{'Food', 'Culture'}","{'Medicine & Health', 'Food', 'STEM', 'Culture'}","{'Food', 'Culture'}","{'Food', 'Culture'}"
Bernd-begemann die-befreiung 157-0432-f hinnerk-ruemenapf v05-i01-h2000.jpg,7741670,https://upload.wikimedia.org/wikipedia/commons/e/e5/Bernd-begemann_die-befreiung_157-0432-f_hinnerk-ruemenapf_v05-i01-h2000.jpg,3JGHED38FS2T3ZM2UT3YQHH3A2I7YF,A2CVXA3409Y8NB,A2KH9SC6A8VQXZ,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'People'},{'People'},{'People'},"{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
Tokyo Metro 17000 series and 08 series 20200516.jpg,90656089,https://upload.wikimedia.org/wikipedia/commons/6/6d/Tokyo_Metro_17000_series_and_08_series_20200516.jpg,3JGHED38FS2T3ZM2UT3YQHH3A2I7YF,A2CVXA3409Y8NB,A2KH9SC6A8VQXZ,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Transportation'},"{'Transportation', 'Technology & Engineering'}",{'Transportation'},"{'Transportation', 'Society'}","{'Transportation', 'STEM', 'Technology & Engineering', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}"
Chang Tsai.jpg,1181153,https://upload.wikimedia.org/wikipedia/commons/a/ae/Chang_Tsai.jpg,3JGHED38FS2T3ZM2UT3YQHH3A2I7YF,A2CVXA3409Y8NB,A2KH9SC6A8VQXZ,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Art'},{'Art'},"{'Art', 'History'}","{'Art', 'Culture'}","{'Art', 'Culture'}","{'Art', 'Culture', 'History'}","{'Art', 'Culture'}"
Eduard Schönfeld avka de.de.JPG,16196013,https://upload.wikimedia.org/wikipedia/commons/6/65/Eduard_Sch%C3%B6nfeld_avka_de.de.JPG,3JTPR5MT07NJWQJ22LNAJPOWLHEK5I,A1FKSSZILMRAE8,A1FP3SH704X01V,A3TU0NGBDKSGLI,Submitted,Submitted,Submitted,"{'People', 'History'}",{'People'},"{'People', 'History'}","{'Culture', 'People', 'History', 'Society'}","{'People', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}"
Jana KHOKHLOVA Sergei NOVITSKI Olympics 2010.jpg,17007817,https://upload.wikimedia.org/wikipedia/commons/f/fc/Jana_KHOKHLOVA_Sergei_NOVITSKI_Olympics_2010.jpg,3JTPR5MT07NJWQJ22LNAJPOWLHEK5I,A1FKSSZILMRAE8,A1FP3SH704X01V,A3TU0NGBDKSGLI,Submitted,Submitted,Submitted,"{'Sports', 'People'}","{'Sports', 'People'}","{'Events', 'Sports', 'People'}","{'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}","{'Events', 'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}"
MtStHelensAsh1980eruption.jpg,10051989,https://upload.wikimedia.org/wikipedia/commons/f/fe/MtStHelensAsh1980eruption.jpg,3JTPR5MT07NJWQJ22LNAJPOWLHEK5I,A1FKSSZILMRAE8,A1FP3SH704X01V,A3TU0NGBDKSGLI,Submitted,Submitted,Submitted,{'Geology & Fossils'},{'Geology & Fossils'},{'Geology & Fossils'},"{'STEM', 'Geology & Fossils'}","{'STEM', 'Geology & Fossils'}","{'STEM', 'Geology & Fossils'}","{'STEM', 'Geology & Fossils'}"
Carola i maj 2013.jpg,26874032,https://upload.wikimedia.org/wikipedia/commons/f/ff/Carola_i_maj_2013.jpg,3JTPR5MT07NJWQJ22LNAJPOWLHEK5I,A1FKSSZILMRAE8,A1FP3SH704X01V,A3TU0NGBDKSGLI,Submitted,Submitted,Submitted,"{'Events', 'People'}",{'People'},{'People'},"{'Events', 'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
Lodi stazione ferr facciata.JPG,11938592,https://upload.wikimedia.org/wikipedia/commons/9/9f/Lodi_stazione_ferr_facciata.JPG,3JTPR5MT07NJWQJ22LNAJPOWLHEK5I,A1FKSSZILMRAE8,A1FP3SH704X01V,A3TU0NGBDKSGLI,Submitted,Submitted,Submitted,"{'Architecture', 'Places'}",{'Architecture'},"{'Monuments & Memorials', 'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Monuments & Memorials', 'Architecture', 'Places'}","{'Architecture', 'Places'}"
Shumshu.jpg,3690383,https://upload.wikimedia.org/wikipedia/commons/7/78/Shumshu.jpg,3JTPR5MT07NJWQJ22LNAJPOWLHEK5I,A1FKSSZILMRAE8,A1FP3SH704X01V,A3TU0NGBDKSGLI,Submitted,Submitted,Submitted,{'Space'},"{'Chemistry', 'Plants'}",{'Geology & Fossils'},"{'STEM', 'Space'}","{'Chemistry', 'STEM', 'Nature', 'Plants'}","{'STEM', 'Geology & Fossils'}",{'STEM'}
Edith pye.jpg,56090099,https://upload.wikimedia.org/wikipedia/commons/e/e1/Edith_pye.jpg,3JTPR5MT07NJWQJ22LNAJPOWLHEK5I,A1FKSSZILMRAE8,A1FP3SH704X01V,A3TU0NGBDKSGLI,Submitted,Submitted,Submitted,"{'People', 'History'}",{'People'},"{'Art', 'People', 'History'}","{'Culture', 'People', 'History', 'Society'}","{'People', 'Society'}","{'Art', 'Culture', 'Society', 'People', 'History'}","{'Culture', 'People', 'History', 'Society'}"
GWR coach C74 TO 1295.jpg,6758673,https://upload.wikimedia.org/wikipedia/commons/7/75/GWR_coach_C74_TO_1295.jpg,3JTPR5MT07NJWQJ22LNAJPOWLHEK5I,A1FKSSZILMRAE8,A1FP3SH704X01V,A3TU0NGBDKSGLI,Submitted,Submitted,Submitted,"{'Architecture', 'Places'}",{'Architecture'},{'Technology & Engineering'},"{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'STEM', 'Technology & Engineering'}","{'Architecture', 'Places'}"
IMSA-01.JPG,4090731,https://upload.wikimedia.org/wikipedia/commons/4/45/IMSA-01.JPG,3JTPR5MT07NJWQJ22LNAJPOWLHEK5I,A1FKSSZILMRAE8,A1FP3SH704X01V,A3TU0NGBDKSGLI,Submitted,Submitted,Submitted,"{'Places', 'Plants'}","{'Landscapes', 'Plants'}","{'Landscapes', 'Plants'}","{'STEM', 'Nature', 'Places', 'Plants'}","{'STEM', 'Plants', 'Nature', 'Landscapes', 'Places'}","{'STEM', 'Plants', 'Nature', 'Landscapes', 'Places'}","{'STEM', 'Plants', 'Nature', 'Landscapes', 'Places'}"
Tuberculous leptomeningitis.jpg,18561167,https://upload.wikimedia.org/wikipedia/commons/4/47/Tuberculous_leptomeningitis.jpg,3JTPR5MT07NJWQJ22LNAJPOWLHEK5I,A1FKSSZILMRAE8,A1FP3SH704X01V,A3TU0NGBDKSGLI,Submitted,Submitted,Submitted,{'None'},"{'People', 'Medicine & Health'}",{'Medicine & Health'},set(),"{'STEM', 'Society', 'Medicine & Health', 'People'}","{'STEM', 'Medicine & Health'}","{'STEM', 'Medicine & Health'}"
Jerantut railway station.jpg,50009035,https://upload.wikimedia.org/wikipedia/commons/0/0c/Jerantut_railway_station.jpg,3LEG2HW4VUYGH781JRUF55TFTB6F2A,A28RL79ONUXTET,A32OTBQ9Y8ZJUP,A6M7YIG6KKHPA,Submitted,Submitted,Submitted,"{'Architecture', 'Places'}",{'Architecture'},{'Places'},"{'Architecture', 'Places'}","{'Architecture', 'Places'}",{'Places'},"{'Architecture', 'Places'}"
