title,id,url,HITId,WorkerId0,WorkerId1,WorkerId2,AssignmentStatus0,AssignmentStatus1,AssignmentStatus2,labels0,labels1,labels2,labels_enriched0,labels_enriched1,labels_enriched2,labels_enriched_majority
Scolopendra fg02.JPG,1700417,https://upload.wikimedia.org/wikipedia/commons/0/09/Scolopendra_fg02.JPG,3IKDQS3DRTBDPG2THSP6KFFTLO6CIQ,A143XRCI1YXAFE,ABVP1XX3ZOMKL,AK17GMZEUCOF1,Approved,Approved,Approved,{'Animals'},"{'Animals', 'Geology'}",{'Animals'},"{'Animals', 'Nature', 'STEM'}","{'Animals', 'Nature', 'Geology', 'STEM'}","{'Animals', 'Nature', 'STEM'}","{'Animals', 'Nature', 'STEM'}"
Optimus Sound Level Meter.jpg,52490475,https://upload.wikimedia.org/wikipedia/commons/0/09/Optimus_Sound_Level_Meter.jpg,3IKDQS3DRTBDPG2THSP6KFFTLO6CIQ,A143XRCI1YXAFE,ABVP1XX3ZOMKL,AK17GMZEUCOF1,Approved,Approved,Approved,"{'Technology & Engineering', 'Medicine & Health'}","{'Technology & Engineering', 'Chemistry', 'Diagrams'}",{'Technology & Engineering'},"{'Technology & Engineering', 'Medicine & Health', 'STEM'}","{'Technology & Engineering', 'Chemistry', 'Diagrams', 'STEM'}","{'Technology & Engineering', 'STEM'}","{'Technology & Engineering', 'STEM'}"
Nao Lake at the Mistik Creek outlet.jpg,33228532,https://upload.wikimedia.org/wikipedia/commons/4/41/Nao_Lake_at_the_Mistik_Creek_outlet.jpg,3IKDQS3DRTBDPG2THSP6KFFTLO6CIQ,A143XRCI1YXAFE,ABVP1XX3ZOMKL,AK17GMZEUCOF1,Approved,Approved,Approved,{'Landscapes'},{'Landscapes'},{'Plants'},"{'Places', 'Landscapes'}","{'Places', 'Landscapes'}","{'Plants', 'Nature', 'STEM'}","{'Landscapes', 'Places'}"
Jean Tremblay01 cropped.jpg,17217001,https://upload.wikimedia.org/wikipedia/commons/7/74/Jean_Tremblay01_cropped.jpg,3IKDQS3DRTBDPG2THSP6KFFTLO6CIQ,A143XRCI1YXAFE,ABVP1XX3ZOMKL,AK17GMZEUCOF1,Approved,Approved,Approved,{'People'},{'People'},{'People'},"{'Society', 'People'}","{'Society', 'People'}","{'Society', 'People'}","{'Society', 'People'}"
Soyuz TMA-01M seen as it lands.jpg,14626163,https://upload.wikimedia.org/wikipedia/commons/f/fe/Soyuz_TMA-01M_seen_as_it_lands.jpg,3IKDQS3DRTBDPG2THSP6KFFTLO6CIQ,A143XRCI1YXAFE,ABVP1XX3ZOMKL,AK17GMZEUCOF1,Approved,Approved,Approved,{'Landscapes'},"{'Landscapes', 'Transportation'}",{'None'},"{'Places', 'Landscapes'}","{'Places', 'Society', 'Landscapes', 'Transportation'}",set(),"{'Landscapes', 'Places'}"
Phyllidiopsis papilligera (Black-spotted Nudibranch - North Haiti).jpg,11462898,https://upload.wikimedia.org/wikipedia/commons/1/1e/Phyllidiopsis_papilligera_%28Black-spotted_Nudibranch_-_North_Haiti%29.jpg,3IKDQS3DRTBDPG2THSP6KFFTLO6CIQ,A143XRCI1YXAFE,ABVP1XX3ZOMKL,AK17GMZEUCOF1,Approved,Approved,Approved,{'Animals'},"{'Plants', 'Animals'}",{'Plants'},"{'Animals', 'Nature', 'STEM'}","{'Plants', 'Animals', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Animals', 'Nature', 'STEM'}"
MuhuruBay.jpg,12342401,https://upload.wikimedia.org/wikipedia/commons/1/1b/MuhuruBay.jpg,3IKDQS3DRTBDPG2THSP6KFFTLO6CIQ,A143XRCI1YXAFE,ABVP1XX3ZOMKL,AK17GMZEUCOF1,Approved,Approved,Approved,{'Landscapes'},"{'People', 'Transportation', 'Landscapes', 'Places', 'Animals'}",{'Animals'},"{'Places', 'Landscapes'}","{'Society', 'People', 'Transportation', 'Landscapes', 'Nature', 'Places', 'Animals', 'STEM'}","{'Animals', 'Nature', 'STEM'}","{'Landscapes', 'Nature', 'Places', 'Animals', 'STEM'}"
CSFB logo.png,10522560,https://upload.wikimedia.org/wikipedia/commons/7/78/CSFB_logo.png,3IKDQS3DRTBDPG2THSP6KFFTLO6CIQ,A143XRCI1YXAFE,ABVP1XX3ZOMKL,AK17GMZEUCOF1,Approved,Approved,Approved,{'Logos & Symbols'},{'Logos & Symbols'},{'Architecture'},{'Logos & Symbols'},{'Logos & Symbols'},"{'Places', 'Architecture'}",{'Logos & Symbols'}
Nobiling - SC Germania (SP).jpg,11611720,https://upload.wikimedia.org/wikipedia/commons/a/a7/Nobiling_-_SC_Germania_%28SP%29.jpg,3IKDQS3DRTBDPG2THSP6KFFTLO6CIQ,A143XRCI1YXAFE,ABVP1XX3ZOMKL,AK17GMZEUCOF1,Approved,Approved,Approved,{'People'},"{'Sports', 'People'}",{'People'},"{'Society', 'People'}","{'Sports', 'Society', 'People'}","{'Society', 'People'}","{'Society', 'People'}"
Calliostoma chlorum (MNHN-IM-2000-4555).jpeg,89814230,https://upload.wikimedia.org/wikipedia/commons/e/e8/Calliostoma_chlorum_%28MNHN-IM-2000-4555%29.jpeg,3IKMEYR0MB6RXT0FK2LCLILK11I2KI,A2X3QCJK0H18T8,AR8TKT64OK15J,AZQZ31OWH88HI,Approved,Approved,Approved,"{'Architecture', 'Monuments & Memorials'}",{'None'},{'Animals'},"{'Places', 'Architecture', 'Monuments & Memorials'}",set(),"{'Animals', 'Nature', 'STEM'}",set()
Quekettia papillosa 7.jpg,5066783,https://upload.wikimedia.org/wikipedia/commons/e/e2/Quekettia_papillosa_7.jpg,3IKMEYR0MB6RXT0FK2LCLILK11I2KI,A2X3QCJK0H18T8,AR8TKT64OK15J,AZQZ31OWH88HI,Approved,Approved,Approved,{'Plants'},{'Plants'},{'Plants'},"{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}"
CBN TV.PNG,10522155,https://upload.wikimedia.org/wikipedia/commons/d/df/CBN_TV.PNG,3IKMEYR0MB6RXT0FK2LCLILK11I2KI,A2X3QCJK0H18T8,AR8TKT64OK15J,AZQZ31OWH88HI,Approved,Approved,Approved,"{'Logos & Symbols', 'Technology & Engineering'}",{'Logos & Symbols'},{'Logos & Symbols'},"{'Logos & Symbols', 'Technology & Engineering', 'STEM'}",{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'}
Pumpehuset København.JPG,17807498,https://upload.wikimedia.org/wikipedia/commons/8/83/Pumpehuset_K%C3%B8benhavn.JPG,3IKMEYR0MB6RXT0FK2LCLILK11I2KI,A2X3QCJK0H18T8,AR8TKT64OK15J,AZQZ31OWH88HI,Approved,Approved,Approved,{'Places'},{'Architecture'},"{'Places', 'Architecture'}",{'Places'},"{'Places', 'Architecture'}","{'Places', 'Architecture'}","{'Architecture', 'Places'}"
Cuyahoga County Ohio incorporated and unincorporated areas Bedford highlighted.svg,42782772,https://upload.wikimedia.org/wikipedia/commons/5/51/Cuyahoga_County_Ohio_incorporated_and_unincorporated_areas_Bedford_highlighted.svg,3IKMEYR0MB6RXT0FK2LCLILK11I2KI,A2X3QCJK0H18T8,AR8TKT64OK15J,AZQZ31OWH88HI,Approved,Approved,Approved,"{'Diagrams', 'Maps & Flags'}",{'Maps & Flags'},{'Maps & Flags'},"{'Maps & Flags', 'Places', 'Diagrams', 'STEM'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}"
"St Davids' church, Trostrey - geograph.org.uk - 1282666.jpg",14012267,https://upload.wikimedia.org/wikipedia/commons/7/7d/St_Davids%27_church%2C_Trostrey_-_geograph.org.uk_-_1282666.jpg,3IKMEYR0MB6RXT0FK2LCLILK11I2KI,A2X3QCJK0H18T8,AR8TKT64OK15J,AZQZ31OWH88HI,Approved,Approved,Approved,"{'Monuments & Memorials', 'Belief', 'Architecture', 'History', 'Places'}","{'None', 'Architecture'}","{'Architecture', 'Monuments & Memorials'}","{'Monuments & Memorials', 'Belief', 'Architecture', 'History', 'Places', 'Culture'}","{'Places', 'Architecture'}","{'Places', 'Architecture', 'Monuments & Memorials'}","{'Places', 'Architecture', 'Monuments & Memorials'}"
FIU PHSW.png,40148153,https://upload.wikimedia.org/wikipedia/commons/2/29/FIU_PHSW.png,3IKMEYR0MB6RXT0FK2LCLILK11I2KI,A2X3QCJK0H18T8,AR8TKT64OK15J,AZQZ31OWH88HI,Approved,Approved,Approved,{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'}
San Sebastian Festival Entrada.JPG,1207218,https://upload.wikimedia.org/wikipedia/commons/7/7a/San_Sebastian_Festival_Entrada.JPG,3IKMEYR0MB6RXT0FK2LCLILK11I2KI,A2X3QCJK0H18T8,AR8TKT64OK15J,AZQZ31OWH88HI,Approved,Approved,Approved,"{'Places', 'People'}",{'People'},"{'Places', 'Events'}","{'Places', 'Society', 'People'}","{'Society', 'People'}","{'Society', 'Places', 'Events'}","{'Society', 'Places', 'People'}"
Enneagon stellations.svg,17708534,https://upload.wikimedia.org/wikipedia/commons/4/4e/Enneagon_stellations.svg,3IKMEYR0MB6RXT0FK2LCLILK11I2KI,A2X3QCJK0H18T8,AR8TKT64OK15J,AZQZ31OWH88HI,Approved,Approved,Approved,"{'Art', 'Diagrams'}",{'Space'},{'Mathematics'},"{'Art', 'Culture', 'Diagrams', 'STEM'}","{'Space', 'STEM'}","{'Mathematics', 'STEM'}",{'STEM'}
Eupatorium perfoliatum with bee and caterpillar (cropped).jpg,93157644,https://upload.wikimedia.org/wikipedia/commons/2/2f/Eupatorium_perfoliatum_with_bee_and_caterpillar_%28cropped%29.jpg,3IKMEYR0MB6RXT0FK2LCLILK11I2KI,A2X3QCJK0H18T8,AR8TKT64OK15J,AZQZ31OWH88HI,Approved,Approved,Approved,{'Plants'},{'Plants'},{'Plants'},"{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}"
Dodecahedron t01 v.png,17366712,https://upload.wikimedia.org/wikipedia/commons/a/a9/Dodecahedron_t01_v.png,3IZVJEBJ7PVA4PI2750PYAQ9LFX6ZP,A1V02JOX9YXKF6,AR8TKT64OK15J,AWVLT2L5AP873,Approved,Approved,Approved,"{'Logos & Symbols', 'Diagrams'}",{'Mathematics'},{'Diagrams'},"{'Logos & Symbols', 'Diagrams', 'STEM'}","{'Mathematics', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
Ignition SQL Bridge Diagram.jpg,52490573,https://upload.wikimedia.org/wikipedia/commons/f/fc/Ignition_SQL_Bridge_Diagram.jpg,3IZVJEBJ7PVA4PI2750PYAQ9LFX6ZP,A1V02JOX9YXKF6,AR8TKT64OK15J,AWVLT2L5AP873,Approved,Approved,Approved,{'Diagrams'},{'Diagrams'},"{'Technology & Engineering', 'Diagrams'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Technology & Engineering', 'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
Sportfreunde Lotte Performance Chart.png,62751496,https://upload.wikimedia.org/wikipedia/commons/d/d2/Sportfreunde_Lotte_Performance_Chart.png,3IZVJEBJ7PVA4PI2750PYAQ9LFX6ZP,A1V02JOX9YXKF6,AR8TKT64OK15J,AWVLT2L5AP873,Approved,Approved,Approved,{'Diagrams'},{'Diagrams'},{'Diagrams'},"{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
"Ty Frannan, birthplace of author W. D. Owen (1874) - geograph.org.uk - 111671.jpg",9283286,https://upload.wikimedia.org/wikipedia/commons/f/f7/Ty_Frannan%2C_birthplace_of_author_W._D._Owen_%281874%29_-_geograph.org.uk_-_111671.jpg,3IZVJEBJ7PVA4PI2750PYAQ9LFX6ZP,A1V02JOX9YXKF6,AR8TKT64OK15J,AWVLT2L5AP873,Approved,Approved,Approved,{'Places'},{'Places'},{'Architecture'},{'Places'},{'Places'},"{'Places', 'Architecture'}",{'Places'}
De Witt Clinton by Henry Inman.jpg,47269215,https://upload.wikimedia.org/wikipedia/commons/c/c1/De_Witt_Clinton_by_Henry_Inman.jpg,3IZVJEBJ7PVA4PI2750PYAQ9LFX6ZP,A1V02JOX9YXKF6,AR8TKT64OK15J,AWVLT2L5AP873,Approved,Approved,Approved,{'People'},"{'History', 'Art', 'People'}","{'History', 'People'}","{'Society', 'People'}","{'Society', 'Art', 'People', 'History', 'Culture'}","{'History', 'Society', 'Culture', 'People'}","{'History', 'Society', 'People', 'Culture'}"
"Shelter at King's Esplanade, Hove (near Lansdowne Place) (NHLE Code 1280525) (January 2012).jpg",90186647,https://upload.wikimedia.org/wikipedia/commons/8/87/Shelter_at_King%27s_Esplanade%2C_Hove_%28near_Lansdowne_Place%29_%28NHLE_Code_1280525%29_%28January_2012%29.jpg,3IZVJEBJ7PVA4PI2750PYAQ9LFX6ZP,A1V02JOX9YXKF6,AR8TKT64OK15J,AWVLT2L5AP873,Approved,Approved,Approved,"{'Places', 'Architecture'}",{'Places'},{'Places'},"{'Places', 'Architecture'}",{'Places'},{'Places'},{'Places'}
Scaphognathus crassirostris cast - Pterosaurs Flight in the Age of Dinosaurs.jpg,74553628,https://upload.wikimedia.org/wikipedia/commons/9/99/Scaphognathus_crassirostris_cast_-_Pterosaurs_Flight_in_the_Age_of_Dinosaurs.jpg,3IZVJEBJ7PVA4PI2750PYAQ9LFX6ZP,A1V02JOX9YXKF6,AR8TKT64OK15J,AWVLT2L5AP873,Approved,Approved,Approved,{'Fossils'},{'Fossils'},{'Fossils'},"{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}"
"Patricia Mora, FA - Costa Rica (cropped).JPG",86126880,https://upload.wikimedia.org/wikipedia/commons/e/eb/Patricia_Mora%2C_FA_-_Costa_Rica_%28cropped%29.JPG,3IZVJEBJ7PVA4PI2750PYAQ9LFX6ZP,A1V02JOX9YXKF6,AR8TKT64OK15J,AWVLT2L5AP873,Approved,Approved,Approved,"{'Politics', 'People'}","{'People', 'Music'}",{'People'},"{'Society', 'Politics', 'People'}","{'Society', 'Culture', 'Music', 'People'}","{'Society', 'People'}","{'Society', 'People'}"
US-$50-IBN-1865-Fr.212d.jpg,30435955,https://upload.wikimedia.org/wikipedia/commons/6/6c/US-%2450-IBN-1865-Fr.212d.jpg,3IZVJEBJ7PVA4PI2750PYAQ9LFX6ZP,A1V02JOX9YXKF6,AR8TKT64OK15J,AWVLT2L5AP873,Approved,Approved,Approved,{'History'},{'None'},{'None'},"{'History', 'Culture'}",set(),set(),set()
Map of Morocco and Western Sahara-fr.svg,2531603,https://upload.wikimedia.org/wikipedia/commons/7/74/Map_of_Morocco_and_Western_Sahara-fr.svg,3IZVJEBJ7PVA4PI2750PYAQ9LFX6ZP,A1V02JOX9YXKF6,AR8TKT64OK15J,AWVLT2L5AP873,Approved,Approved,Approved,"{'Geology', 'Diagrams'}",{'Maps & Flags'},{'Diagrams'},"{'Geology', 'Diagrams', 'STEM'}","{'Places', 'Maps & Flags'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
Logo of the Astronomical Society of the Pacific.jpg,22910051,https://upload.wikimedia.org/wikipedia/commons/7/78/Logo_of_the_Astronomical_Society_of_the_Pacific.jpg,3L60IFZKGIT4AT2PX2LMVUBUY3WHHB,A2X3QCJK0H18T8,A61DZEEWUD0LN,ATKLWAX72HM7A,Approved,Approved,Approved,{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'}
Spotted small flat laying eggs on Lepidagathis keralensis at Madayipara.jpg,63296509,https://upload.wikimedia.org/wikipedia/commons/a/ac/Spotted_small_flat_laying_eggs_on_Lepidagathis_keralensis_at_Madayipara.jpg,3L60IFZKGIT4AT2PX2LMVUBUY3WHHB,A2X3QCJK0H18T8,A61DZEEWUD0LN,ATKLWAX72HM7A,Approved,Approved,Approved,"{'Plants', 'Animals'}",{'Plants'},{'Plants'},"{'Plants', 'Animals', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}"
Стационарный-аспиратор-ПУ-4Э+.jpg,45647317,https://upload.wikimedia.org/wikipedia/commons/3/35/%D0%A1%D1%82%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D1%80%D0%BD%D1%8B%D0%B9-%D0%B0%D1%81%D0%BF%D0%B8%D1%80%D0%B0%D1%82%D0%BE%D1%80-%D0%9F%D0%A3-4%D0%AD%2B.jpg,3L60IFZKGIT4AT2PX2LMVUBUY3WHHB,A2X3QCJK0H18T8,A61DZEEWUD0LN,ATKLWAX72HM7A,Approved,Approved,Approved,{'Technology & Engineering'},{'Technology & Engineering'},{'Technology & Engineering'},"{'Technology & Engineering', 'STEM'}","{'Technology & Engineering', 'STEM'}","{'Technology & Engineering', 'STEM'}","{'Technology & Engineering', 'STEM'}"
Preston Rivulettes 1940 postcard.jpg,10056503,https://upload.wikimedia.org/wikipedia/commons/4/40/Preston_Rivulettes_1940_postcard.jpg,3L60IFZKGIT4AT2PX2LMVUBUY3WHHB,A2X3QCJK0H18T8,A61DZEEWUD0LN,ATKLWAX72HM7A,Approved,Approved,Approved,"{'Sports', 'People', 'Events', 'Places'}",{'Sports'},"{'History', 'People'}","{'Society', 'People', 'Sports', 'Places', 'Events'}","{'Sports', 'Society'}","{'History', 'Society', 'Culture', 'People'}","{'Sports', 'Society', 'People'}"
LillafüredNarrowGaugeRailway1928.jpg,27485784,https://upload.wikimedia.org/wikipedia/commons/5/54/Lillaf%C3%BCredNarrowGaugeRailway1928.jpg,3L60IFZKGIT4AT2PX2LMVUBUY3WHHB,A2X3QCJK0H18T8,A61DZEEWUD0LN,ATKLWAX72HM7A,Approved,Approved,Approved,"{'Places', 'People', 'Transportation'}",{'History'},"{'Places', 'History', 'People'}","{'Places', 'Society', 'People', 'Transportation'}","{'History', 'Culture'}","{'Society', 'People', 'History', 'Places', 'Culture'}","{'Society', 'People', 'History', 'Places', 'Culture'}"
Oudenodon latirostris.jpg,6735733,https://upload.wikimedia.org/wikipedia/commons/f/f6/Oudenodon_latirostris.jpg,3L60IFZKGIT4AT2PX2LMVUBUY3WHHB,A2X3QCJK0H18T8,A61DZEEWUD0LN,ATKLWAX72HM7A,Approved,Approved,Approved,"{'History', 'Fossils', 'Monuments & Memorials'}",{'Fossils'},{'Fossils'},"{'Monuments & Memorials', 'Culture', 'History', 'Nature', 'Places', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}"
Baseball seventh inning stretch 2004.jpg,12766141,https://upload.wikimedia.org/wikipedia/commons/2/28/Baseball_seventh_inning_stretch_2004.jpg,3L60IFZKGIT4AT2PX2LMVUBUY3WHHB,A2X3QCJK0H18T8,A61DZEEWUD0LN,ATKLWAX72HM7A,Approved,Approved,Approved,"{'Places', 'People', 'Events'}","{'People', 'Events'}",{'People'},"{'Places', 'Society', 'People', 'Events'}","{'Society', 'People', 'Events'}","{'Society', 'People'}","{'Society', 'People', 'Events'}"
Kathiawar map.jpg,36623046,https://upload.wikimedia.org/wikipedia/commons/4/4e/Kathiawar_map.jpg,3L60IFZKGIT4AT2PX2LMVUBUY3WHHB,A2X3QCJK0H18T8,A61DZEEWUD0LN,ATKLWAX72HM7A,Approved,Approved,Approved,"{'Diagrams', 'Maps & Flags'}",{'Maps & Flags'},{'Maps & Flags'},"{'Maps & Flags', 'Places', 'Diagrams', 'STEM'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}"
Naturally Oil Stained Kern River Field Outcrop.jpg,10502397,https://upload.wikimedia.org/wikipedia/commons/d/d8/Naturally_Oil_Stained_Kern_River_Field_Outcrop.jpg,3L60IFZKGIT4AT2PX2LMVUBUY3WHHB,A2X3QCJK0H18T8,A61DZEEWUD0LN,ATKLWAX72HM7A,Approved,Approved,Approved,"{'Plants', 'Places'}",{'None'},{'Geology'},"{'Plants', 'Nature', 'Places', 'STEM'}",set(),"{'Geology', 'STEM'}",{'STEM'}
Calliostoma benedicti 001.jpg,27216633,https://upload.wikimedia.org/wikipedia/commons/e/ec/Calliostoma_benedicti_001.jpg,3L60IFZKGIT4AT2PX2LMVUBUY3WHHB,A2X3QCJK0H18T8,A61DZEEWUD0LN,ATKLWAX72HM7A,Approved,Approved,Approved,"{'Art', 'Architecture', 'Diagrams', 'Monuments & Memorials'}",{'Animals'},{'None'},"{'Art', 'Monuments & Memorials', 'Diagrams', 'Architecture', 'Places', 'Culture', 'STEM'}","{'Animals', 'Nature', 'STEM'}",set(),{'STEM'}
Hyderabad state 1909.jpg,1243668,https://upload.wikimedia.org/wikipedia/commons/d/dd/Hyderabad_state_1909.jpg,3N3WJQXEM712HZIX52XD0IYZQ1N2LL,A2E0485TWP8V2R,A3MKVZR1O3V927,AHZP05WVFXXCG,Approved,Approved,Approved,{'Maps & Flags'},{'Maps & Flags'},{'Maps & Flags'},"{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}"
Three Common Methods of Synthesis of Graft Polymers.png,31164855,https://upload.wikimedia.org/wikipedia/commons/e/ea/Three_Common_Methods_of_Synthesis_of_Graft_Polymers.png,3N3WJQXEM712HZIX52XD0IYZQ1N2LL,A2E0485TWP8V2R,A3MKVZR1O3V927,AHZP05WVFXXCG,Approved,Approved,Approved,{'Chemistry'},{'Diagrams'},"{'Chemistry', 'Diagrams'}","{'Chemistry', 'STEM'}","{'Diagrams', 'STEM'}","{'Chemistry', 'Diagrams', 'STEM'}","{'Chemistry', 'Diagrams', 'STEM'}"
Gradient 1-form.svg,21036243,https://upload.wikimedia.org/wikipedia/commons/0/04/Gradient_1-form.svg,3N3WJQXEM712HZIX52XD0IYZQ1N2LL,A2E0485TWP8V2R,A3MKVZR1O3V927,AHZP05WVFXXCG,Approved,Approved,Approved,{'Mathematics'},"{'Mathematics', 'Diagrams'}","{'Mathematics', 'Diagrams'}","{'Mathematics', 'STEM'}","{'Mathematics', 'Diagrams', 'STEM'}","{'Mathematics', 'Diagrams', 'STEM'}","{'Mathematics', 'Diagrams', 'STEM'}"
"2019-02-15 03 33 27 A bowl of Wheaties in the Franklin Farm section of Oak Hill, Fairfax County, Virginia.jpg",77250236,https://upload.wikimedia.org/wikipedia/commons/4/4f/2019-02-15_03_33_27_A_bowl_of_Wheaties_in_the_Franklin_Farm_section_of_Oak_Hill%2C_Fairfax_County%2C_Virginia.jpg,3N3WJQXEM712HZIX52XD0IYZQ1N2LL,A2E0485TWP8V2R,A3MKVZR1O3V927,AHZP05WVFXXCG,Approved,Approved,Approved,{'Geology'},{'Food'},{'Food'},"{'Geology', 'STEM'}","{'Culture', 'Food'}","{'Culture', 'Food'}","{'Culture', 'Food'}"
Constantine arch datation en.svg,22588364,https://upload.wikimedia.org/wikipedia/commons/8/82/Constantine_arch_datation_en.svg,3N3WJQXEM712HZIX52XD0IYZQ1N2LL,A2E0485TWP8V2R,A3MKVZR1O3V927,AHZP05WVFXXCG,Approved,Approved,Approved,set(),{'Diagrams'},"{'History', 'Architecture', 'Diagrams', 'Monuments & Memorials'}",set(),"{'Diagrams', 'STEM'}","{'Monuments & Memorials', 'Diagrams', 'Architecture', 'History', 'Places', 'Culture', 'STEM'}","{'Diagrams', 'STEM'}"
Fertagus.jpg,60109421,https://upload.wikimedia.org/wikipedia/commons/f/fb/Fertagus.jpg,3N3WJQXEM712HZIX52XD0IYZQ1N2LL,A2E0485TWP8V2R,A3MKVZR1O3V927,AHZP05WVFXXCG,Approved,Approved,Approved,set(),{'Logos & Symbols'},"{'Logos & Symbols', 'Transportation'}",set(),{'Logos & Symbols'},"{'Logos & Symbols', 'Society', 'Transportation'}",{'Logos & Symbols'}
W. Otway Cannell 1.jpg,28637662,https://upload.wikimedia.org/wikipedia/commons/c/cd/W._Otway_Cannell_1.jpg,3N3WJQXEM712HZIX52XD0IYZQ1N2LL,A2E0485TWP8V2R,A3MKVZR1O3V927,AHZP05WVFXXCG,Approved,Approved,Approved,{'Art'},"{'History', 'Art'}","{'History', 'Art'}","{'Art', 'Culture'}","{'History', 'Art', 'Culture'}","{'History', 'Art', 'Culture'}","{'History', 'Art', 'Culture'}"
Central Mine Methodist Church Central MI 2009.jpg,7569705,https://upload.wikimedia.org/wikipedia/commons/d/df/Central_Mine_Methodist_Church_Central_MI_2009.jpg,3N3WJQXEM712HZIX52XD0IYZQ1N2LL,A2E0485TWP8V2R,A3MKVZR1O3V927,AHZP05WVFXXCG,Approved,Approved,Approved,"{'Landscapes', 'Monuments & Memorials'}",{'Architecture'},{'Architecture'},"{'Places', 'Landscapes', 'Monuments & Memorials'}","{'Places', 'Architecture'}","{'Places', 'Architecture'}","{'Architecture', 'Places'}"
Galneryus logo.svg,80617100,https://upload.wikimedia.org/wikipedia/commons/9/96/Galneryus_logo.svg,3N3WJQXEM712HZIX52XD0IYZQ1N2LL,A2E0485TWP8V2R,A3MKVZR1O3V927,AHZP05WVFXXCG,Approved,Approved,Approved,{'Events'},{'Logos & Symbols'},"{'Logos & Symbols', 'Music'}","{'Society', 'Events'}",{'Logos & Symbols'},"{'Logos & Symbols', 'Culture', 'Music'}",{'Logos & Symbols'}
Fibroblastid (BPAE).jpg,22299021,https://upload.wikimedia.org/wikipedia/commons/2/2f/Fibroblastid_%28BPAE%29.jpg,3N3WJQXEM712HZIX52XD0IYZQ1N2LL,A2E0485TWP8V2R,A3MKVZR1O3V927,AHZP05WVFXXCG,Approved,Approved,Approved,set(),{'Art'},{'Diagrams'},set(),"{'Art', 'Culture'}","{'Diagrams', 'STEM'}",set()
"Sandal & Walton railway station (site), Yorkshire (geograph 3483382).jpg",65385865,https://upload.wikimedia.org/wikipedia/commons/e/ef/Sandal_%26_Walton_railway_station_%28site%29%2C_Yorkshire_%28geograph_3483382%29.jpg,3OKP4QVBQH8B0AZ07QTCT8CP68TAGU,A1XT18HD14FKF3,A2CJFO19NY4T5R,A61DZEEWUD0LN,Approved,Approved,Approved,{'Plants'},{'Transportation'},{'Plants'},"{'Plants', 'Nature', 'STEM'}","{'Society', 'Transportation'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}"
"Trimeresurus macrops, Large-eyed pit viper.jpg",44328718,https://upload.wikimedia.org/wikipedia/commons/0/0f/Trimeresurus_macrops%2C_Large-eyed_pit_viper.jpg,3OKP4QVBQH8B0AZ07QTCT8CP68TAGU,A1XT18HD14FKF3,A2CJFO19NY4T5R,A61DZEEWUD0LN,Approved,Approved,Approved,{'Animals'},{'Animals'},{'None'},"{'Animals', 'Nature', 'STEM'}","{'Animals', 'Nature', 'STEM'}",set(),"{'Animals', 'Nature', 'STEM'}"
